"Código","Nombre","Régimen","Dirección","Localidad","Teléfono","Fax","Latitud","Longitud","Titularidad","CIF","Comarca","Email","Web","Servicios complementarios"
"Código: 12002038","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA BALTASAR RULL VILLAR","Régimen: PÚBLICO","Calle VILLAREAL, 42","12200 - ONDA","964 73 86 05   ","964 73 86 06","39,966008","-0,267773","GENERALITAT VALENCIANA","CIF: Q6255045D","LA PLANA BAIXA","12002038@edu.gva.es","http://mestreacasa.gva.es/web/1200203800","Transporte; Comedor; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 12004345","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA MESTRE CABALLERO","Régimen: PÚBLICO","Calle SICILIA, S/N","12200 - ONDA","964 73 87 80   ","964 73 87 81","39,967122","-0,255418","GENERALITAT VALENCIANA","CIF: Q6255206B","LA PLANA BAIXA","12004345@edu.gva.es","mailto:12004345@edu.gva.es","Transporte; Comedor; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 12006767","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA MIRALCAMP","Régimen: PÚBLICO","Avenida SERRA D'ESPADÀ, 89","12200 - ONDA","964 73 88 55   ","964 73 88 56","39,968059","-0,257031","GENERALITAT VALENCIANA","CIF: S1200001D","LA PLANA BAIXA","12006767@edu.gva.es","http://mestreacasa.gva.es/web/1200676700","Transporte; Comedor; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 12002014","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA PÍO XII","Régimen: PÚBLICO","Calle METGE JOSÉ LLIDÓ, 1","12200 - ONDA","964 73 86 00   ","964 73 86 01","39,960979","-0,267009","GENERALITAT VALENCIANA","CIF: Q6255207J","LA PLANA BAIXA","12002014@edu.gva.es","http://mestreacasa.gva.es/web/1200201400","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 12005271","CENTRE AUTORITZAT ELEMENTAL DE DANSA DE LA UNIÓN MUSICAL SANTA CECILIA DE ONDA","Régimen: PRIVADO","Plaza SANT CRISTOFOL, 21","12200 - ONDA","964 03 38 84   ","964 03 38 84","39,964125","-0,267077","SOCIEDAD UNIÓN MUSICAL SANTA CECILIA D'ONDA","","LA PLANA BAIXA","centroautorizadodanza_umsconda@hotmail.com","mailto:centroautorizadodanza_umsconda@hotmail.com","Cafetería/Bar; Aula música"
"Código: 12004710","CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA CENTRE ESTUDIS MUSICALS D'ONDA","Régimen: PRIVADO","Calle DE LA CONCEPCIÓN, 62","12200 - ONDA","964 03 38 84   ","964 03 38 84","39,963884","-0,26758","SOCIEDAD UNIÓN MUSICAL SANTA CECILIA D'ONDA","","LA PLANA BAIXA","conservatori.umsco@gmail.com","mailto:conservatori.umsco@gmail.com","Cafetería/Bar; Biblioteca; Aula música"
"Código: 12007486","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BARRUFETS","Régimen: PRIVADO","Avenida MONTENDRE, 28","LA PLANA BAIXA","650 34 70 73   ","barrufetsonda@gmail.com","","","","","","12200 - ONDA","","Comedor; Cursos de verano"
"Código: 12005957","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BRESSOLS, SL","Régimen: PRIVADO","Avenida DEL MAR, 29","LA PLANA BAIXA","964 60 42 02   ","bressols7@hotmail.com","","","","","","12200 - ONDA","mailto:bressols7@hotmail.com","Transporte; Comedor; Huerto; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 12008235","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL TRENET","Régimen: PRIVADO","Avenida MONTENDRE, 28","LA PLANA BAIXA","672 23 49 92   ","ceieltrenet@gmail.com","","","","","","12200 - ONDA","mailto:ceieltrenet@gmail.com","Cursos de verano; Inglés; Valenciano"
"Código: 12006391","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE SOL, SOLET","Régimen: PRIVADO","Calle JOAN FUSTER, 51","LA PLANA BAIXA","699 05 27 32   ","solsoletonda@hotmail.com","","","","","","12200 - ONDA","mailto:solsoletonda@hotmail.com","Comedor; Inglés"
"Código: 12002051","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA COLEGIO MADRE MARÍA ROSA MOLAS","Régimen: PRIVADO  -  CONCERTADO","Calle METGE JOSÉ LLIDÓ, 3","12200 - ONDA","964 60 05 20   ","964 77 21 84","39,962174","-0,268565","SOC. COOPERATIVA COLEGIO M. MARÍA ROSA MOLAS","","LA PLANA BAIXA","colegio@mrosamolasonda.com","mailto:colegio@mrosamolasonda.com","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 12002063","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA VIRGEN DEL CARMEN","Régimen: PRIVADO  -  CONCERTADO","Avenida DE MONTENDRE, 18","12200 - ONDA","964 60 13 85   ","964 77 60 91","39,967763","-0,262245","PADRES CARMELITAS","","LA PLANA BAIXA","vcarmeno@planalfa.es","mailto:vcarmeno@planalfa.es","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 12004886","CENTRE PÚBLIC DE FORMACIÓ DE PERSONES ADULTES L'ALADERN","Régimen: PÚBLICO","Plaza SANT CRISTÒFOL, 21","12200 - ONDA","964 73 89 00   ","964 73 89 01","39,961781","-0,261351","GENERALITAT VALENCIANA","ÁMBITO: ","LA PLANA BAIXA","12004886@edu.gva.es","http://mestreacasa.gva.es/web/1200488600","Biblioteca; Laboratorio/Taller; Inglés"
"Código: 12005155","ESCOLA INFANTIL DE PRIMER CICLE SAMBORI","Régimen: PÚBLICO","Calle MESTRE GINER, 13","12200 - ONDA","964 73 88 15   ","964 73 88 16","39,963808","-0,268521","GENERALITAT VALENCIANA","CIF: Q6255073F","LA PLANA BAIXA","12005155@edu.gva.es","http://mestreacasa.gva.es/web/1200515500","Comedor; I. Deportivas"
"Código: 12007802","ESCOLA PRIVADA DE MÚSICA DE NOTA EN NOTA","Régimen: PRIVADO","Calle RONDA, 20","LA PLANA BAIXA","964 03 38 84   ","conservatorionda@hotmail.com","","","","","","12200 - ONDA","mailto:conservatorionda@hotmail.com","Cafetería/Bar; Salón actos; Aula música"
"Código: 12008223","ESCOLA PRIVADA DE MÚSICA SAMVO","Régimen: PRIVADO","Calle VILA-REAL, 23","LA PLANA BAIXA","964 83 40 10   ","samvo.onda@gmail.com","","","","","","12200 - ONDA","","Aula música"
"Código: 12005593","INSTITUT D'EDUCACIÓ SECUNDÀRIA SERRA D'ESPADÀ","Régimen: PÚBLICO","Calle PADRE ANSELMO COYNE, 30","12200 - ONDA","964 73 92 90   ","964 73 92 91","39,962411","-0,273966","GENERALITAT VALENCIANA","CIF: Q6250011A","LA PLANA BAIXA","12005593@edu.gva.es","mailto:12005593@edu.gva.es","Transporte; Comedor; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; FONDOS SOCIALES EUROPEOS; Adscrito al programa de banco de libros"
"Código: 12005741","SECCIÓ D'EDUCACIÓ SECUNDÀRIA DE L'IES SERRA D'ESPADÀ A ONDA","Régimen: PÚBLICO","Avenida SERRA D'ESPADÀ, S/N","12200 - ONDA","964 39 90 25   ","964 39 90 26","39,9684","-0,2583","GENERALITAT VALENCIANA","CIF: Q1200295B","LA PLANA BAIXA","12005741@edu.gva.es","http://mestreacasa.gva.es/web/1200574100","Transporte; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 03006839","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA SANCHIS GUARNER","Régimen: PÚBLICO","Calle LEPANTO, 2","03760 - ONDARA","966 42 88 35   ","966 42 88 36","38,827449","0,022168","GENERALITAT VALENCIANA","CIF: Q5355130E","LA MARINA ALTA","03006839@edu.gva.es","mailto:03006839@edu.gva.es","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Italiano; Adscrito al programa de banco de libros"
"Código: 03016808","CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES MUNICIPAL ELS PINS","Régimen: PÚBLICO","Calle MENÉNDEZ PIDAL, 2","03760 - ONDARA","965 76 60 00   ","965 76 60 81","38,825433","0,017488","AJUNTAMENT D'ONDARA","","LA MARINA ALTA","ajuntament@ondara.org","",""
"Código: 03015348","ESCOLA INFANTIL DE PRIMER CICLE MUNICIPAL","Régimen: PÚBLICO","Calle LEPANTO, 17","LA MARINA ALTA","965 76 60 00   ","ajuntament@ondara.org","","","","","","03760 - ONDARA","",""
"Código: 03015427","ESCOLA PRIVADA DE MÚSICA GONZALO ORTOLÀ","Régimen: PRIVADO","Plaza DE L'ESCOLA. AJUNTAMENT. (APT. 53),","LA MARINA ALTA","965 76 79 86   ","escolagonzaloortola@hotmail.com","","","","","","03760 - ONDARA","","Aula música"
"Código: 03014940","INSTITUT D'EDUCACIÓ SECUNDÀRIA XEBIC","Régimen: PÚBLICO","Camino DE LA MAR, S/N","03760 - ONDARA","966 42 82 10   ","966 42 82 11","38,832487","0,018454","GENERALITAT VALENCIANA","CIF: Q0300554C","LA MARINA ALTA","03014940@edu.gva.es","http://mestreacasa.gva.es/web/0301494000","Transporte; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; FONDOS SOCIALES EUROPEOS; Adscrito al programa de banco de libros"
"Código: 03009373","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA MARE DE DÉU DE LA SALUT","Régimen: PÚBLICO","Avenida EUSEBIO SEMPERE, 3","03430 - ONIL","966 52 75 50   ","966 52 75 51","38,624817","-0,680168","GENERALITAT VALENCIANA","CIF: Q5355489E","L'ALCOIÀ","03009373@edu.gva.es","http://mestreacasa.gva.es/web/0300937300","Comedor; Biblioteca; Laboratorio/Taller; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 03006840","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA SAN JAIME","Régimen: PÚBLICO","Calle JACINTA BOIX, S/N","03430 - ONIL","966 52 75 40   ","966 52 75 41","38,626963","-0,670917","GENERALITAT VALENCIANA","CIF: Q5355490C","L'ALCOIÀ","03006840@edu.gva.es","mailto:03006840@edu.gva.es","Comedor; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 03012360","ESCOLA PÚBLICA DE MÚSICA I DANSA MUNICIPAL","Régimen: PÚBLICO","Avenida DE LA CONSTITUCIÓN, 20","L'ALCOIÀ","966 55 73 05   ","bienal@ayto-onil.es","","","","","","03430 - ONIL","","Aula música"
"Código: 03013650","ESCOLA INFANTIL DE PRIMER CICLE EL BARRANQUET","Régimen: PÚBLICO","Calle EUSEBIO SEMPERE, 1","03430 - ONIL","966 52 75 95   ","966 52 75 96","38,624373","-0,678953","GENERALITAT VALENCIANA","CIF: Q5355327G","L'ALCOIÀ","03013650@edu.gva.es","http://mestreacasa.gva.es/web/0301365000","Comedor; I. Deportivas"
"Código: 03017904","ESCOLA PRIVADA DE MÚSICA I DANSA CIMO","Régimen: PRIVADO","Plaza DEL MERCADO, S/N","L'ALCOIÀ","965 56 52 00   ","cimonil@fsmcv.org","","","","","","03430 - ONIL","","Aula música"
"Código: 03014137","INSTITUT D'EDUCACIÓ SECUNDÀRIA LA CREUETA","Régimen: PÚBLICO","Avenida DE LA CONSTITUCIÓN, S/N","03430 - ONIL","966 52 76 80   ","966 52 76 81","38,62879","-0,663069","GENERALITAT VALENCIANA","CIF: Q5350012J","L'ALCOIÀ","03014137@edu.gva.es","mailto:03014137@edu.gva.es","Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46018291","CENTRE D'EDUCACIÓ ESPECIAL VALL BLANCA","Régimen: PÚBLICO","Partida LA SOLANA-POLÍGON 6,","46870 - ONTINYENT","962 91 93 87   ","962 91 93 86","38,829403","-0,627288","GENERALITAT VALENCIANA","CIF: Q9655143G","LA VALL D'ALBAIDA","46018291@edu.gva.es","http://mestreacasa.gva.es/web/4601829100","Transporte; Comedor; Biblioteca; Aula música; I. Deportivas; Adscrito al programa de banco de libros"
"Código: 46015629","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA BONAVISTA","Régimen: PÚBLICO","Avenida VICENTE GIRONÉS, S/N","46870 - ONTINYENT","962 91 93 40   ","962 91 93 41","38,827389","-0,614972","GENERALITAT VALENCIANA","CIF: Q9655165J","LA VALL D'ALBAIDA","46015629@edu.gva.es","mailto:46015629@edu.gva.es","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46006094","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA LA SOLANA","Régimen: PÚBLICO","Calle ORÚTJOL, 4","46870 - ONTINYENT","962 91 93 30   ","962 91 93 31","38,823168","-0,616704","GENERALITAT VALENCIANA","CIF: Q9655028J","LA VALL D'ALBAIDA","46006094@edu.gva.es","mailto:46006094@edu.gva.es","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46006070","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA LLUÍS VIVES","Régimen: PÚBLICO","Avenida LLOMBO, 44","46870 - ONTINYENT","962 91 93 20   ","962 91 93 21","38,817726","-0,612402","GENERALITAT VALENCIANA","CIF: Q9655017C","LA VALL D'ALBAIDA","46006070@edu.gva.es","mailto:46006070@edu.gva.es","Comedor; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46006082","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA MAESTRO CARMELO RIPOLL","Régimen: PÚBLICO","Calle PINTOR SEGRELLES, S/N","46870 - ONTINYENT","962 91 93 25   ","962 91 93 26","38,818453","-0,601823","GENERALITAT VALENCIANA","CIF: Q9655702J","LA VALL D'ALBAIDA","46006082@edu.gva.es","https://portal.edu.gva.es/46006082","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46018102","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA MARTÍNEZ VALLS","Régimen: PÚBLICO","Calle JOSÉ IRANZO, 52","46870 - ONTINYENT","962 91 93 65   ","962 91 93 66","38,823385","-0,597864","GENERALITAT VALENCIANA","CIF: Q9655703H","LA VALL D'ALBAIDA","46018102@edu.gva.es","http://mestreacasa.gva.es/web/4601810200","Comedor; Biblioteca; Laboratorio/Taller; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46006136","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA VICENTE GIRONÉS MORA","Régimen: PÚBLICO","Calle JOSÉ IRANZO, 52","46870 - ONTINYENT","962 91 93 35   ","962 91 93 36","38,823193","-0,59824","GENERALITAT VALENCIANA","CIF: Q9655018A","LA VALL D'ALBAIDA","46006136@edu.gva.es","mailto:46006136@edu.gva.es","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46026780","CENTRE AUTORITZAT ELEMENTAL DE DANSA ÒPERA","Régimen: PRIVADO","Calle MANUEL SIMÓ MARÍN, 2","LA VALL D'ALBAIDA","962 38 74 64   ","balletopera@balletopera.com","","","","","","46870 - ONTINYENT","mailto:balletopera@balletopera.com",""
"Código: 46036271","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL BOSQUET","Régimen: PRIVADO","Plaza D'OVIDI MONTLLOR, 4","LA VALL D'ALBAIDA","619 22 61 60   ","maria@elbosquet.es","","","","","","46870 - ONTINYENT","mailto:maria@elbosquet.es","Comedor; Castellano; Valenciano"
"Código: 46033243","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL MÓN DELS MENUTS","Régimen: PRIVADO","Calle JOSÉ IRANZO, 69","LA VALL D'ALBAIDA","663 24 10 42   ","menutsmenudets.escolainfantil@gmail.com","","","","","","46870 - ONTINYENT","","Comedor; Cursos de verano"
"Código: 46023560","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE LA RODA II","Régimen: PRIVADO","Calle DOCTOR FLEMING, 4","LA VALL D'ALBAIDA","962 91 24 32   ","larodaescolacooperativa@gmail.com","","","","","","46870 - ONTINYENT","","Comedor; Cursos de verano; Inglés; Valenciano"
"Código: 46028570","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE TRALARÀ","Régimen: PRIVADO","Calle DOS DE MAYO, 197","LA VALL D'ALBAIDA","655 86 40 99   ","eitralara@hotmail.com","","","","","","46870 - ONTINYENT","","Comedor; Valenciano"
"Código: 46005995","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA HOGAR PARROQUIAL SAN JOSÉ","Régimen: PRIVADO  -  CONCERTADO","Calle JOSÉ SIMÓ MARÍN, 13","46870 - ONTINYENT","962 38 43 01   ","962 38 43 01","38,821789","-0,60266","ESCUELAS PARROQUIALES SAN JOSÉ","","LA VALL D'ALBAIDA","sanjoseprimaria@telefonica.net","mailto:sanjoseprimaria@telefonica.net","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46005983","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA LA CONCEPCIÓN","Régimen: PRIVADO  -  CONCERTADO","Avenida SAN FRANCISCO, 5","46870 - ONTINYENT","962 38 01 00   ","962 38 01 20","38,829177","-0,607163","PADRES FRANCISCANOS","","LA VALL D'ALBAIDA","secretaria@colegiolaconcepcion.org","mailto:secretaria@colegiolaconcepcion.org","Internado chicos; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46006021","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA LA MILAGROSA","Régimen: PRIVADO  -  CONCERTADO","Calle MIRADOR, 1","46870 - ONTINYENT","962 38 03 12   ","962 38 03 12","38,821496","-0,609893","HOSPITAL-BENEFIC.NTRA.SRA.DE LOS DOLORES(FUN.COM.V)","","LA VALL D'ALBAIDA","cmilagrosa@lamilagrosaontinyent.com","mailto:cmilagrosa@lamilagrosaontinyent.com","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46006033","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA PUREZA DE MARÍA","Régimen: PRIVADO  -  CONCERTADO","Partida DE LA SOLANA, S/N","46870 - ONTINYENT","962 91 60 82   ","962 91 63 05","38,820986","-0,626451","CONGREGACIÓN RR DE LA PUREZA DE MARÍA","","LA VALL D'ALBAIDA","direccion@pmaria-ontinyent.org","mailto:direccion@pmaria-ontinyent.org","Transporte; Internado chicas; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; I. Deportivas; Inglés; Alemán; Adscrito al programa de banco de libros; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46006045","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA SANTA MARÍA","Régimen: PRIVADO  -  CONCERTADO","Avenida TORREFIEL, 15","LA VALL D'ALBAIDA","962 38 03 91   ","direccion@colegiostamaria.com","","","","","","46870 - ONTINYENT","mailto:direccion@colegiostamaria.com","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
"Código: 46019325","CENTRE PÚBLIC DE FORMACIÓ DE PERSONES ADULTES SANT CARLES","Régimen: PÚBLICO","Calle MAYANS, 53","46870 - ONTINYENT","962 91 92 25   ","962 91 92 26","38,82341","-0,60796","GENERALITAT VALENCIANA","CIF: Q9655699H","LA VALL D'ALBAIDA","46019325@edu.gva.es","http://mestreacasa.gva.es/web/4601932500","Aula Informática; Biblioteca; Francés; Inglés; Alemán; Italiano"
"Código: 46021861","CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP MELCIOR GOMIS","Régimen: PÚBLICO","Plaza DE LA CORONACIÓN, 27","46870 - ONTINYENT","962 91 92 20   ","962 91 92 21","38,82","-0,607767","GENERALITAT VALENCIANA","CIF: S9600010D","LA VALL D'ALBAIDA","46021861@edu.gva.es","mailto:46021861@edu.gva.es","Biblioteca; Aula música"
"Código: 46031325","ESCOLA OFICIAL D'IDIOMES LA VALL D'ALBAIDA-EMPAR GRANELL","Régimen: PÚBLICO","Avenida VICENTE GIRONÉS, 16","LA VALL D'ALBAIDA","963 21 57 48   ","46031325@edu.gva.es","","","","CIF:","","46870 - ONTINYENT","mailto:46031325@edu.gva.es","Francés; Inglés; Alemán; Valenciano"
"Código: 46023808","ESCOLA PRIVADA DE MÚSICA AD LIBITUM","Régimen: PRIVADO","Calle PÍO XII, 40","LA VALL D'ALBAIDA","962 91 42 24   ","toni@adlibitum.es","","","","","","46870 - ONTINYENT","mailto:toni@adlibitum.es","Aula música"
"Código: 46020844","ESCOLA PRIVADA DE MÚSICA UNIÓN ARTÍSTICA MUSICAL","Régimen: PRIVADO","Calle DOS DE MAYO, 72","46870 - ONTINYENT","962 38 10 30   ","962 38 10 30","38,822315","-0,605769","JOVENTUTS MUSICALS DE LA VALL D'ALBAIDA D'OTOS","","LA VALL D'ALBAIDA","escoladmusica@suamontinyent.com","mailto:escoladmusica@suamontinyent.com","Aula música"
"Código: 46017201","INSTITUT D'EDUCACIÓ SECUNDÀRIA JAUME I","Régimen: PÚBLICO","Avenida ALBAIDA, 23","46870 - ONTINYENT","962 91 93 05   ","962 91 93 06","38,821989","-0,597746","GENERALITAT VALENCIANA","CIF: Q9655701B","LA VALL D'ALBAIDA","46017201@edu.gva.es","mailto:46017201@edu.gva.es","Transporte; Comedor; Cafetería/Bar; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; Gimnasio; I. Deportivas; Inglés; Adscrito al programa de banco de libros"
"Código: 46006100","INSTITUT D'EDUCACIÓ SECUNDÀRIA L'ESTACIÓ","Régimen: PÚBLICO","Avenida ESTACIÓN, S/N","46870 - ONTINYENT","962 91 93 75   ","962 91 93 76","38,809926","-0,604568","GENERALITAT VALENCIANA","CIF: Q9655700D","LA VALL D'ALBAIDA","46006100@edu.gva.es","mailto:46006100@edu.gva.es","Transporte; Aula Informática; Biblioteca; Laboratorio/Taller; Gimnasio; I. Deportivas; Francés; Inglés; Adscrito al programa de banco de libros"
